smiles,logP,logD
O=c1c(-c2ccc([N+](=O)[O-])cc2)coc2cc(O)cc(O)c12,,3.24
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,1.03,1.12
Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,,1.49
Cc1c[nH]c(=Cc2c(O)[nH]c3ccccc23)c1=CCC(=O)O,,1.2
COCCN1CCC(Cc2ccc(C(=O)NCc3c[nH]c(C#N)nc3=NCC(C)(C)C)cc2)CC1,,3.5
CNC(=O)c1ccc(N=c2nc(-c3cnc(C)n3C(C)C)cc[nH]2)cc1,,2.69
O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)N=c1[nH]cc(-c2ccccc2)s1,,3.95
CC(C)(C)C(=O)NC1CCCCNC1=O,,0.58
CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,,3.91
O=c1oc2ccc(O)cc2cc1-c1ccccc1,,3.12
CS(=O)(=O)N1CCOc2cc(COc3ccccc3)cnc21,,2.4
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC=CC3)c(Cc3ccccc3C(F)(F)F)sc21,,3.53
CCNC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cnc(OC)c(-c4n[nH]c(=O)o4)c3)cnc2[nH]1,,2.32
CCc1nc2c(=N)[nH]c3ccccc3c2n1CC(C)C,,2.55
Nc1ccc2[nH]cnc(=Nc3ccc(F)c(Cl)c3)c2c1,,2.64
CC(C)CN=c1[nH]c(C#N)nc(NC2CCS(=O)(=O)C2)c1N,,2.3
O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3F)c2-c2ccncn2)CC1,,1.79
CC(C)C1NCCc2c1sc1ccccc21,,2.8
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3ccccc3Cl)c2s1,,0.99
FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c2ccccc2)cc(C(F)(F)F)c1,,3.6
Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,3.2
OCC(CO)N=c1[nH]c(SCc2cccc(F)c2F)nc2[nH]c(=NC3CC3)sc12,,3.11
Clc1ccccc1CNC[C@H]1CC[C@H](CNCc2ccccc2Cl)CC1,,2.74
O=C(O)COc1ccc(Cl)cc1C1CCCCC1,,0.93
C[C@H](CO)N=c1[nH]c(SCc2ccccc2)nc2[nH]c(=O)[nH]c12,,2.75
CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1cccnc1,,1.2
COC(=O)c1nc2c(=N[C@H](C)CO)[nH]c(SCc3cccc(F)c3F)nc2[nH]c1=O,,2.49
CCCCSc1nc(=N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,,1.51
O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1ccccc1OC(F)(F)F,,4.09
CCCc1nc2c(=N)[nH]c3ccccc3c2s1,,4.09
COc1ccc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)CC2)cc1OC,,1.4
N#Cc1ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)cc1Cl,,2.56
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCOCCCNCCc3cccc(Cl)c3)c2s1,,0.83
CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3c(Cl)ccc4c3OCO4)[nH]2)c1,,3.13
O=S(=O)(c1ccccc1)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,,3.4
COc1ccc2c(C)cc(=N[C@H]3CCC[C@H](NCc4cccc(OC(F)(F)F)c4)C3)[nH]c2c1,,3.61
Cc1ccc(S(=O)(=O)N=c2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)[nH]n2CC(F)(F)F)cc1,,0.93
O=C1O[C@]2(CN3CCC2CC3)CN1c1ccc(Br)s1,,2.0
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(Cl)c1Cl,,4.37
Cc1cc2n[nH]c(=O)n2c2ccccc12,,2.35
COc1cc(N2CCN(C(C)=O)CC2)ccc1N=c1nc(-c2cnc3c(C)cccn23)c(Cl)c[nH]1,,3.2
CCC(=O)N[C@H]1CCC(C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,,3.4
CCCSc1ncccc1C(=O)N(C)C1CCCCC1,,3.36
COc1ccc(-c2[nH]c(=N)s[n+]2-c2ccccc2)cc1,,2.19
N=c1ccc(C(=O)Nc2cccc(-c3nc(N4CCOCC4)c4oc5ncccc5c4n3)c2)c[nH]1,,3.44
CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(CCc2ccc(F)cc2)C1)C1CCCCC1,,2.39
CCc1c(C(=O)C(N)=O)c2c(OCC(N)=O)cccc2n1Cc1ccccc1,,2.1
Cc1c(OC2CCN(CC3CCN(C(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(C#N)c1Cl,,2.19
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)O)s3)c2cc1OC,,0.84
Cc1ccc(CO)cc1N(C)c1cc[nH]c(=Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)n1,,2.9
O=C(Nc1ccc(Nc2ccc(NC(=O)c3ccccc3)c3c2C(=O)c2ccccc2C3=O)c2c1C(=O)c1ccccc1C2=O)c1ccccc1,,2.63
O=c1[nH]c2c(O)ccc(CCNCCCNS(=O)(=O)CCOCc3cccc4ccccc34)c2s1,1.69,1.69
Cc1ccc(NC(=O)c2ccno2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,,1.75
CCN1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C)c2)CC1,,1.2
N=c1[nH]c(COCc2ccccc2)c(-c2ccc(NC(=O)C3CC3)cc2)c(=N)[nH]1,,2.46
Cc1c(CCC(=O)O)c(=O)oc2cc(O)ccc12,,-0.7
CN(C(=O)Cc1ccc(S(=O)(=O)N(C)C)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,,3.5
O=C(O)COc1ccc(Br)cc1-c1ccccc1,,0.15
CC(C)C(NC(=O)Cn1c(C2CCCCC2)ncc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F,,2.87
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,3.65,1.65
CC(=O)NC[C@H]1CN(c2ccc(-n3ccc(C#N)c3)c(F)c2)C(=O)O1,,1.6
CCN(CCO)CCCOc1cc2[nH]cnc(=Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)c2cc1OC,,2.12
N=c1[nH]c(N)ccc1N=Nc1ccccc1,1.73,3.22
COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,,1.16
c1ccc(-c2nnc3ccc(=NC4CC4)[nH]n23)cc1,,3.15
CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccc(F)cc2)nc2ccccc12)c1ccccc1,,3.72
CCCc1c(C(=O)Nc2ccc(F)cc2C)cnn1-c1ccccc1,,3.89
Nc1ccc(S(=O)(=O)N2CCCC2)cc1,,0.98
CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3cccc4[nH]ncc34)[nH]2)c1,,2.91
Cc1ncc(-c2[nH]c(=Nc3ccc(C(=O)N4CCCN(C)CC4)cc3)ncc2F)n1C(C)C,,2.02
Cc1nc(CS(=O)(=O)c2ccc(Cl)cc2)cc(N2CCOCC2)n1,,1.8
CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)C1Cc2ccc(O)cc2CN1,,2.39
CN(C)CCN=c1cc(-c2ccccc2)[nH]c2cc(-c3ccc(F)cc3)nn12,,4.5
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cccc(C(F)(F)F)c4)c3)C2)c(=O)[nH]c1=O,,2.27
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCCCC3)c(Cc3ccccc3C(F)(F)F)sc21,,4.07
CC(C)Oc1cc(OCCc2cccnc2)cc(C(=O)N=c2ccc(C(=O)O)c[nH]2)c1,,0.81
COc1ccc(N(C(=O)c2occc2CO)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,,1.37
CCCNC(=O)c1n[nH]c2c(-c3cnc(OC)nc3OC)cccc2c1=N,,3.26
N=c1c2c([nH]c3ccccc13)CCCC2,2.71,0.38
CC(N=c1[nH]c(N=c2cc(C3CC3)[nH][nH]2)cnc1C#N)c1ccc(F)cn1,,3.18
Cc1ccc(-c2nn(C(C)C)c3[nH]cnc(=N)c23)cc1,,3.2
Cc1cc(=NC(=O)c2ccccc2)[nH][nH]1,,1.75
CC1(c2nc(N3CCOCC3)ncc2C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)CC1,,2.0
CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)nc(N(C)C)c1CC(=O)O,,1.46
CCc1ccc(NC(=O)c2ccc3cc(C(=N)N)ccc3c2)cc1,,1.1
CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(Cl)c(Cl)c2)cc1,,2.4
CC(=O)N=c1[nH]nc(S(N)(=O)=O)s1,-0.26,-0.78
O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(Cl)cc54)CC3)nc2N1,,1.33
Nc1scc2c(C(=O)NC3CC3)nn(-c3ccc(F)cc3)c(=O)c12,,2.8
CC(=O)Nc1cccc2c1c(Oc1ccc(Cl)cc1)c(C)n2CC(=O)O,,-1.41
c1ccc2ccccc2c1,3.3,3.29
O=c1ccc(=O)c2ccccc2[nH]1,,1.02
Oc1ccc(-c2nc3ccc(O)cc3o2)cc1,,3.3
NC(=O)Nc1cc(-c2ccsc2)sc1C(N)=O,,2.3
COc1c[nH]c(-c2ccccn2)nc1=NC(C)C,,2.01
CNC(=O)OC[C@@H](C)N(c1cc(Cl)ccc1CO)S(=O)(=O)c1ccc(Cl)cc1,,3.0
O=C(Nc1ccc(N2CCOCC2)nc1)c1n[nH]c(=Nc2cccc(F)c2)o1,,3.2
Cc1ccc(F)c(N=c2cc[nH]c(=Nc3ccc(S(N)(=O)=O)cc3)[nH]2)c1,,3.1
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OC2CCNCC2)ncc1Cl,,1.56
C[C@H](CO)N=c1[nH]c(SCc2cccc(F)c2F)nc2[nH]c(=O)c(C#N)cc12,,3.32
O=C(N=c1[nH]ccs1)c1cccnc1,,2.25
Nc1cccc2c1C(=O)N(Cc1cccc(Cl)c1)C2=O,,3.18
COc1cc2[nH]cnc(=Nc3cc(Cl)ccc3F)c2cc1OCCCN1CCOCC1,,3.4
Cc1cc(=O)[nH]c(-n2nc(C)c(Oc3ccccc3O)c2C)n1,,1.4
COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)C32)OCO4)cc(OC)c1O,,0.91
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(C)C(=N)N1,,3.8
O=C(NCc1ccccc1Cl)c1cccnc1Oc1ccccc1,,3.68
COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,,1.31
CC(=O)Nc1ccc2ccn(-c3cc(=NCCCN(C)C)n4[nH]cc(C#N)c4n3)c2c1,,1.62
N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3nc4c(s3)COCC4)CC2)CC1,,1.42
O=S(=O)(N=c1[nH]nc(-c2ccccc2)s1)c1ccc(Cl)cc1,,1.14
COc1cc(N2CCN(C(C)=O)CC2)ccc1N=c1nc(-c2cnc3ccc(N(C)C)cn23)c(Cl)c[nH]1,,4.1
Cc1ncc(-c2cc[nH]c(=Nc3ccc(F)cc3)n2)n1C(C)C,,3.62
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(Cl)c2)CC1,,2.37
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4)cc3)c2s1,,1.11
COc1cc(F)ccc1-c1cccc(CNC2CCCC2)c1,,2.29
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,,1.83
CSc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,,-0.84
COc1ccc(-c2cncc(CNC3CCCC3)n2)c(OC)c1,,2.14
Cc1ccc(C(NC(=O)c2ccccc2O)C(=O)Nc2c(C)cccc2C)s1,,4.05
C[C@@H]1CN(C(=O)OCC(F)(F)F)CCN1c1ncc(OCc2ccncc2C#N)cn1,,3.0
COC(=O)C1C2CCC(C[C@@H]1c1ccc(I)cc1)N2CCCF,,2.3
CCCSc1ncccc1C(=O)NC1CCC(F)(F)CC1,,2.85
CNCCC(Oc1ccccc1OC)c1ccccc1,,0.22
C[C@H](CO)N=c1[nH]c(SCc2cccc(F)c2F)nc2[nH]c(=O)ccc12,,3.36
CCCNC(=O)CSc1ccc(S(=O)(=O)N2CCCC2)cn1,,1.55
CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(CCc2ccccc2F)C1)C1CCCCC1,,2.51
Clc1cccc(-c2cnc3ccc(=NC4CCOCC4)[nH]n23)c1,,4.3
CN1CCN(C(=O)Oc2c3nccnc3c(O)n2-c2ccc(Cl)cn2)CC1,,1.1
CCCCC1(CC)C(=O)NC(=O)NC1=O,1.73,1.5
O=C(COCc1ccncc1)N1CCN(c2ccc(F)cc2Cl)CC1,,2.63
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,,2.46
NS(=O)(=O)c1nc2ccccc2s1,1.33,1.35
Oc1ccc(-c2nc3cc(O)ccc3o2)cc1,,3.4
COCCC(Oc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)N=c1ccc(C)c[nH]1,,3.6
CC[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1,,3.0
NC(=O)c1ccccc1O,1.28,1.09
N#Cc1ccccc1CC(C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,2.12
NC(=O)C1CCN(CC(=O)Nc2ccc3c(c2)OCO3)CC1,,0.4
O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1,,2.96
O=S(=O)(Nc1cc(F)ccc1F)c1ccc(Cl)cc1,,2.9
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,,-0.49
Cc1onc(CO)c1C(=O)N=c1[nH]ccs1,,1.53
CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C(C)C)cc1,,2.72
N#CCNC(=O)C1CCCCC1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1,,2.77
Cc1ccc(N2CC(COc3ccc(-c4noc(C)n4)cc3)C2)nn1,,2.62
NC(=O)c1sc(-c2ccc(Cl)cc2)cc1N,,3.3
CC(C)c1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1,,1.15
CN=c1[nH]c(C)c(-c2[nH]c(=Nc3cccc(N4CCCN(C(C)=O)CC4)c3)ncc2C#N)s1,,3.2
O=C1C(=O)c2cc(-c3ccsc3)ccc2-c2ccccc21,,3.1
COc1ccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,,2.92
Clc1cccc(-n2[nH]nnc2=NCc2ccccc2Oc2ccccn2)c1Cl,,3.62
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,2.41
CN(C)CC(O)COc1ccc(N=c2[nH]ccc(=Nc3ccccc3)[nH]2)cc1,,1.58
Cc1ccc(Cl)c(N=c2cc(Nc3ccc(OCC(O)CN(C)C)cc3)[nH]cn2)c1,,2.16
CCC(c1ccccn1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,,0.8
CNCc1cccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@H](C)O[C@H](C)C4)nc3n2)c1,,1.26
C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,,-0.15
Fc1ccc(C2CC=CCNC2)cc1Cl,,1.33
O=C(Nc1ccc(N2CCOCC2)nc1)c1n[nH]c(=Nc2ccc(F)c(F)c2)o1,,2.9
COc1[nH]cnc(=NS(=O)(=O)c2ccc(N)cc2)c1OC,0.7,-0.73
O=S(=O)(Cc1c(F)cccc1F)N1CCN(c2ncccc2C(F)(F)F)CC1,,3.9
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cccnc1,,3.11
CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,,1.96
CCC(Oc1ccc(C(F)(F)F)cc1-c1ccc(S(=O)(=O)CC)cc1C)C(=O)O,,0.31
c1ccc(-c2cn3ccccc3n2)cc1,,2.9
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,,3.02
COc1cc(C=C2SC(=O)NC2=O)cc(OC)c1O,,0.74
C[C@@H](N=C1CCC(=O)C1)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,,3.2
COc1ccc(/C=C2/CCc3ccccc3C2=O)cc1CN1CCOCC1,,3.8
CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0.27,-0.95
CC(C)(C)OC(=O)N1C[C@@H]2CC[C@H]1CN2c1ncc(OCc2ccc(S(C)(=O)=O)cc2)cn1,,3.4
CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,,1.81
NC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,,2.0
Cc1ncc(-c2[nH]c(=Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)ncc2F)n1C(C)C,,2.19
CS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3c(Cl)ccc4ccoc34)[nH]2)c1,,3.7
COc1ccc2c(c1)=C(c1ccccc1)NC(NC(=O)c1ccccc1OC)C(=O)N=2,,3.8
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2c(F)cccc12,,3.15
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C(=O)O)c(Oc4ccc(Cl)c(Cl)c4)c3)C2)c(=O)[nH]c1=O,,-0.87
COc1ccc2c(Oc3ccc(CC(=O)Nc4cn(C)nc4C)c(OC)c3)ccnc2c1,,3.5
Cc1ncccc1Oc1ncnc(OC2C3COCC2CN(C(=O)OC(C)C)C3)c1C,,3.1
NS(=O)(=O)c1ccc2c(c1)C1C=CCC1C(c1cccc3ccccc13)N2,,1.9
C[C@H]1O[C@@H](n2cnc3c(=N)[nH]c(OC4CCC(F)(F)CC4)nc32)[C@H](O)[C@@H]1O,,1.42
COc1ccc(N2CCN(C(=O)C3CCCCC3C(=O)NCC#N)CC2)cc1,,1.6
O=C1C(=O)c2ccc([N+](=O)[O-])cc2-c2ccccc21,,2.56
CCN(CC)CCN=c1[nH]cnc2c1sc1nc(N3CCOCC3)c3c(c12)CCCC3,,3.3
Cc1cc(CN2CCN(C(C)C)CC2)cnc1-c1ccc(C(=O)Nc2ccccc2N)cc1,,1.44
c1cc2c(cc1-c1cnc3n1CCC3)OCCO2,,2.33
CN(CC[C@@H](Oc1ccc(-c2ccccc2)cc1)c1ccc(F)cc1)CC(=O)O,,2.86
CCC(Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccccc1,,2.14
OCCNCc1cc(Br)ccc1OCc1ccc(Cl)cc1,,2.98
NC1(C(=O)N[C@@H](CCN2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,,2.4
O=C(N[C@H]1CN2CCC1CC2)c1ccc(-c2ccccc2)s1,,1.9
O=C(COc1ccccc1)c1ccccc1,,2.87
O=C(Nc1cccc(Cl)c1)c1ccccn1,,3.4
Nc1ccc2c(c1)C(=O)c1ccccc1-2,2.95,2.9
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,,3.9
Cc1ccc(Oc2ccc(N=c3[nH]cnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2Cl)cn1,,3.4
c1ccc(N=c2cc(Nc3ccccc3)[nH][nH]2)cc1,,3.8
CCn1c(=O)c2c(=O)cc(O)oc2c2ccccc21,,1.13
CCC[C@H](CO)N=c1[nH]c(S[C@@H](C)c2cccc(C#N)c2)nc2[nH]c(=O)sc12,,3.7
N#Cc1ccc(Cl)cc1S[C@H](CCN)c1ccccc1,,1.26
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc3cc[nH]c23)n1,,2.8
N#CC1(NC(=O)C2CCCCC2C(=O)N2CCc3[nH]c4c(OC(F)(F)F)cccc4c3C2)CC1,,4.01
COc1c(N2CCO[C@@H](CN(C)C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,-0.62
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,,-0.22
Cc1cccc2c3c([nH]c12)CCN(C(=O)C1CCCCC1C(=O)NC1(C#N)CC1)C3,,2.99
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1,,2.74
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(C(F)(F)F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,,1.9
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(C)cc(C)c2)C2CCN(S(C)(=O)=O)CC2)CC1,,1.93
N=c1[nH]cnc2[nH]ccc12,,1.78
Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,,2.37
CC(C)C1=NC(c2ccccc2)c2ccccc2NC1=O,,3.05
COc1cc(OC)c(S(=O)(=O)N(c2ccccc2)c2ccccc2)cc1NC(=O)CCC(=O)O,,-0.8
Cn1cc(S(C)(=O)=O)cc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,,3.18
CC(C)c1ncc(NC(=O)OCc2ccccc2)c(=O)n1CC(=O)NC(C(=O)C(F)(F)F)C(C)C,,2.63
CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,,3.6
COCCC(=O)NC(C)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,,2.98
O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1cccnc1,,2.1
N=c1nc(-c2cccs2)cc[nH]1,,1.75
CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,,3.04
CO[C@@H]1CN(Cc2ccc(C(F)(F)F)cc2)CC[C@@H]1N(C)C(=O)Cc1ccc(-n2cnnn2)cc1,,3.1
COc1cc2[nH]nc(C(N)=O)c(=Nc3cc(C)ccc3F)c2cc1N1CCN(C)CC1,,2.57
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,3.78,1.13
N#Cc1c[nH]n2c(=NC3CC3)cc(-n3ccc4ccc(CO)cc43)nc12,,3.09
COc1cc(N2CCN(C(C)=O)CC2)ccc1N=c1nc(-c2cnc3ccccn23)c(C#N)c[nH]1,,2.8
Cc1c(Sc2ccc(Cl)cc2)c2c(C#N)c(Cl)ccc2n1CC(=O)O,,1.6
O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1CC1CC(F)(F)C1,,3.9
N#Cc1c[nH]n2c(=N)cc(-c3ccc(F)cc3)nc12,,2.23
CCC(CC)NC(=O)c1c[nH]n(-c2ccccc2Cl)c1=NS(=O)(=O)c1ccc(C)cc1,,0.65
Oc1ccc2nc(-c3ccccc3)sc2c1,,3.99
O=S(=O)(Nc1ccc2[nH]c(-c3ccc(Br)o3)nc2c1)c1ccccc1,,4.38
COC(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,,0.83
COc1cc(N2CCN(C(C)=O)CC2)ccc1N=c1nc(-c2cnc3cc(C#N)ccn23)c(Cl)c[nH]1,,2.3
Cc1ccc(Oc2cccc(CN3CCCC(n4cc(C)c(=O)[nH]c4=O)C3)c2)cc1,,3.38
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,,1.2
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,-0.82
O=C(CS(=O)(=O)c1ccccc1)c1ccccc1,,1.86
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,,2.84
C[C@@H]1CN(c2ncc(F)cn2)CCN1c1ncc(OCc2ccncc2C#N)cn1,,3.4
Nc1ccc(OCc2ccccc2)cc1,,2.2
COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,,1.97
CN(CCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,,1.21
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)NCCO)ccc12,,2.06
N=c1[nH]c(N2CCCCC2)cc(N)[n+]1[O-],1.24,0.77
CC#CCn1c(=O)c2c(-c3cncn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,,3.61
CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC=O)c1=O)C(=O)C(F)(F)F,,1.84
CC(=O)Nc1cnc2ccn(-c3cc(=NC4CC4)n4[nH]cc(C#N)c4n3)c2c1,,2.69
O=C(O)COc1ccc(C(F)(F)F)cc1-c1ccc(Cl)cc1,,0.9
CC1C(=O)NC(Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O[C@H](C)CNC(C2CC2)C(=O)N1C,,3.3
CC(CCc1cccc(OCc2ccc3ccccc3n2)c1)CC(=O)O,,2.4
CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(=N)[nH]cnc32)[C@H](O)[C@@H]1O,,2.4
Cn1c(=O)cc(CCc2ccc3ccccc3c2)[nH]c1=N,,2.7
CCN(C(=O)Nc1ccccc1)c1ccccc1,,3.1
COc1ccc(-c2csc(=NC(=O)c3c(C)noc3C)[nH]2)cc1OC,,3.16
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@H]2CN(C3CC3)CCO2)CC1,,3.32
O=C(O)c1ccc(=NC(=O)c2cc(OCc3ccccc3F)cc(OCc3ccccc3F)c2)[nH]c1,,3.0
CCCSc1nc(Oc2ccc(CC(=O)O)cc2)ccc1C(=O)NC1CCCCC1,,1.79
COc1c(C#N)cc2ccccc2c1C(=O)N(C)C[C@@H](CCN1CCC(c2ccc(O)cc2[S+](C)[O-])CC1)c1ccc(Cl)c(Cl)c1,,3.5
COc1cc(F)ccc1-c1cncc(CNC[C@@H]2CCCO2)n1,,2.0
